house_age,location_risk,roof_type,past_claims,property_value,risk
36,0.6948823736759592,3,0,675932,0.49144118683797955
13,0.5324926994371466,1,4,656357,0.5582463497185733
43,0.4488530716747082,2,2,968173,0.5164265358373541
3,0.08439238054454234,2,2,520547,0.17419619027227118
33,0.39936874839469094,1,4,942329,0.5716843741973454
6,0.9101346367821342,2,1,245006,0.5390673183910671
10,0.8080226299065529,1,2,503311,0.5640113149532765
5,0.2160513650116872,2,4,584710,0.3680256825058436
23,0.46660778469721587,1,1,988976,0.38530389234860796
10,0.8167232025585446,2,1,642994,0.5083616012792723
44,0.06738455478552252,3,3,274588,0.38969227739276124
2,0.3873925856686593,3,1,727890,0.26169629283432966
13,0.8518412368739476,3,2,590224,0.5979206184369739
40,0.40389786417012374,2,2,396773,0.4819489320850619
2,0.07761464473144086,2,4,540126,0.28680732236572043
20,0.5425343685322515,3,4,581756,0.5912671842661257
1,0.8617424949182954,3,1,224746,0.4948712474591477
37,0.5902855429531597,1,0,644719,0.4431427714765799
9,0.2262791082142318,1,3,287805,0.3291395541071159
17,0.38423962013738133,1,0,664376,0.26011981006869067
9,0.4501233611819322,3,1,799495,0.32106168059096607
11,0.5792663538205268,3,1,531231,0.3936331769102634
15,0.759351025752613,3,0,855398,0.4396755128763065
24,0.0988736176406354,1,3,655673,0.32543680882031767
38,0.8896520330175663,2,0,432343,0.5968260165087832
35,0.01230970301607559,3,4,400821,0.38615485150803774
30,0.37005233467425525,2,2,218104,0.4250261673371276
31,0.027420309972657653,2,4,112818,0.3777101549863288
49,0.39297422534529125,2,2,581438,0.5124871126726456
5,0.5258125988733238,1,1,425145,0.3429062994366619
44,0.5116813865815117,2,3,255049,0.6118406932907559
14,0.16562834702826534,3,0,674120,0.13881417351413267
11,0.6457405100956123,1,3,927363,0.5468702550478062
9,0.04477845050466822,3,0,708278,0.05838922525233411
34,0.7619068201324154,3,4,309966,0.7569534100662078
12,0.9466444339935463,1,4,172204,0.7613222169967732
35,0.3397688271511179,3,0,145784,0.30988441357555896
35,0.5172393817143319,3,3,992737,0.5786196908571659
1,0.3789102780588144,1,0,109921,0.1934551390294072
40,0.006710390304059954,3,1,921391,0.22335519515203
22,0.38587450289511593,2,4,918760,0.520937251447558
29,0.7917202592613465,3,1,355564,0.5718601296306732
8,0.5959888421834818,2,4,713794,0.5699944210917409
11,0.10125991461515893,3,4,174408,0.33462995730757944
41,0.847139489693785,1,2,748140,0.7075697448468926
37,0.5310853448852428,1,1,840126,0.4735426724426214
14,0.8417233617446761,3,1,650996,0.5368616808723381
30,0.5802215187850294,1,2,643135,0.5301107593925147
35,0.5596884448379399,3,3,680277,0.59984422241897
21,0.10525918519701238,1,1,104922,0.1966295925985062
37,0.16735973313862795,2,0,563144,0.23167986656931397
5,0.9720252564965911,3,2,152335,0.6260126282482956
19,0.22848674675477076,2,1,905983,0.2502433733773854
14,0.9774521179903679,2,3,250453,0.724726058995184
26,0.5319127065242634,3,1,999751,0.42995635326213166
4,0.13578904706393713,2,4,417817,0.32389452353196857
25,0.09930220275369295,3,0,987963,0.14965110137684648
45,0.20886407070573998,2,2,122948,0.40443203535287
42,0.9256373300253358,3,4,716552,0.8708186650126679
25,0.4141502243282268,3,3,159072,0.48707511216411337
18,0.39543426799291437,1,4,429704,0.5097171339964571
40,0.313206261070174,3,4,837609,0.556603130535087
8,0.14706185056658838,3,3,757846,0.28553092528329416
39,0.48785119719240644,2,4,166691,0.6399255985962032
40,0.1300477825111387,3,2,765442,0.34502389125556937
14,0.8354802363823276,1,1,989213,0.5337401181911638
32,0.3703969862753065,2,4,446249,0.5531984931376532
38,0.37480356778179635,2,2,107086,0.4594017838908982
33,0.4740064284831559,1,1,489962,0.42900321424157795
23,0.4441277131657516,2,1,692141,0.37406385658287583
15,0.9948579730593216,2,4,464069,0.7974289865296609
33,0.5453811212183025,2,2,432171,0.5246905606091512
25,0.08820170378987069,2,4,378060,0.38410085189493537
17,0.60687734157693,1,3,901680,0.551438670788465
33,0.15158429286987996,1,1,910658,0.26779214643494
47,0.030937644731341973,2,4,863210,0.443468822365671
2,0.9707421536772481,2,1,672668,0.5533710768386241
14,0.7735388915345639,1,2,894280,0.562769445767282
40,0.9801089924137669,1,0,638562,0.6500544962068835
40,0.47787844802224244,1,4,416689,0.6389392240111212
39,0.5322575311489761,2,4,884403,0.6621287655744881
6,0.16833695591913023,2,1,196494,0.1681684779595651
6,0.24690742666758558,3,2,215981,0.2674537133337928
3,0.8385492149028282,1,3,266305,0.6112746074514142
7,0.35618564711759415,2,2,116304,0.3260928235587971
8,0.826814973796419,1,4,373438,0.6854074868982095
42,0.7090137242870318,2,3,388569,0.7025068621435159
15,0.1771709252718655,1,2,824071,0.26858546263593275
47,0.5074463661197421,2,0,210777,0.44172318305987107
29,0.6773873215187168,3,1,502641,0.5146936607593584
33,0.2350372148038251,3,2,715837,0.36951860740191256
30,0.8306885105200769,1,2,717752,0.6553442552600385
39,0.5448276575451868,2,0,731036,0.42841382877259343
27,0.1652420504426032,2,4,566962,0.43062102522130163
36,0.5829844261646024,1,1,954727,0.4954922130823012
29,0.999713804155914,2,2,902523,0.735856902077957
38,0.15052149166341355,1,3,354174,0.4072607458317068
33,0.8167569301195281,2,2,755362,0.660378465059764
37,0.20730900318755796,1,1,353890,0.31165450159377894
27,0.7823883294600873,2,2,674699,0.6191941647300436
33,0.7345779231214132,1,0,534174,0.4992889615607066
4,0.30048938560043237,2,2,358901,0.2862446928002162
22,0.3258231175644498,3,2,195696,0.3709115587822249
2,0.7925213919629192,2,3,776067,0.5842606959814596
10,0.46144551188731264,1,0,770608,0.27072275594365636
5,0.7308180287118088,3,0,695597,0.3854090143559044
10,0.14798414736583476,2,2,833682,0.23399207368291738
33,0.8525577819015535,3,3,770397,0.7382788909507768
38,0.7108847166823191,2,2,167421,0.6274423583411596
13,0.9069428088348339,3,2,336436,0.625471404417417
31,0.13237237903497245,1,1,575083,0.2501861895174862
47,0.5930145003605977,2,1,402756,0.5445072501802988
36,0.5991205850403252,2,3,581247,0.6235602925201625
45,0.35346074054678245,1,4,637738,0.5967303702733913
24,0.4584664245692578,3,1,109491,0.3852332122846289
15,0.03798156328985347,1,4,217026,0.3189907816449267
29,0.745860038627012,1,0,174804,0.488930019313506
8,0.549322479403174,3,1,611662,0.36666123970158704
5,0.057741051869173776,1,1,979725,0.10887052593458689
29,0.6807558929604856,2,3,743786,0.6363779464802427
47,0.4667820772311879,2,4,862803,0.6613910386155939
4,0.034461259425,2,1,991907,0.0932306297125
12,0.9696077268480954,1,1,914746,0.5928038634240478
45,0.9491121430894405,2,3,938315,0.8345560715447203
2,0.5129024161471976,2,3,587335,0.4444512080735988
27,0.0936724207059102,2,4,449230,0.39483621035295513
31,0.7546212215985918,2,0,820989,0.501310610799296
36,0.49193110010572905,2,0,463435,0.3899655500528645
36,0.3024474782893799,2,2,342223,0.4152237391446899
26,0.49141817752855677,1,1,634255,0.40970908876427836
43,0.5224441454054645,2,4,312826,0.6732220727027323
27,0.5627116990223392,2,1,405364,0.4493558495111696
5,0.44122371365532653,3,4,829523,0.4806118568276633
20,0.6057553031390567,1,4,794779,0.6228776515695285
11,0.9187347106063773,1,4,418275,0.7433673553031888
10,0.36226808709859115,1,1,581930,0.2811340435492956
40,0.7257164632199491,1,3,128876,0.7028582316099746
38,0.8944525568242322,2,1,843804,0.6592262784121161
6,0.4559792757599369,2,4,987880,0.49198963787996847
8,0.4434558363819041,3,2,775331,0.3737279181909521
23,0.6021169853547795,3,0,329192,0.3930584926773898
47,0.5914067594224881,1,4,411372,0.723703379711244
26,0.806589342326277,3,2,354767,0.6272946711631385
46,0.4764833837782927,3,3,960927,0.6022416918891463
43,0.9961229496394411,1,4,352313,0.9100614748197206
12,0.05947156886728078,1,2,128261,0.19773578443364037
26,0.0031678485807017376,3,4,206601,0.3455839242903509
13,0.6401983115596238,2,1,161260,0.4320991557798119
40,0.2984349123618767,3,2,598214,0.4292174561809384
18,0.2403823886994838,3,1,574587,0.2521911943497419
25,0.31189908000428046,2,1,496562,0.31594954000214026
33,0.2560475651049543,2,2,589170,0.38002378255247715
47,0.03079004966044785,1,0,680464,0.20339502483022392
40,0.9715330423905887,1,2,414444,0.7657665211952943
43,0.22074548845278175,3,0,242412,0.2823727442263909
12,0.7340297625893063,2,4,617561,0.6550148812946532
44,0.7625963946941753,1,4,919444,0.7972981973470877
36,0.9292573980072293,3,2,790753,0.7286286990036147
48,0.030549457093379973,2,4,726441,0.44727472854669
4,0.8720483384470077,3,3,568349,0.6320241692235038
5,0.5272261808398002,1,1,959705,0.3436130904199001
37,0.6325441099658279,1,1,998760,0.524272054982914
8,0.6444702771210337,2,0,996736,0.3542351385605168
42,0.8197978049847275,3,4,468781,0.8178989024923639
49,0.3334073221591105,2,0,772636,0.36270366107955526
28,0.7330511898599934,1,1,416783,0.5385255949299967
31,0.5285781097221971,1,1,484083,0.44828905486109855
9,0.7933940143053477,3,4,631598,0.6726970071526739
29,0.9905460327701334,3,3,790527,0.7912730163850666
14,0.20065101740376123,3,3,465088,0.3363255087018806
40,0.9946486415599979,2,4,578096,0.8973243207799989
41,0.089812154282774,3,4,765751,0.44890607714138697
22,0.002317547904813866,3,0,222013,0.08915877395240694
11,0.04416193617783126,1,4,281693,0.3060809680889156
23,0.3417824047367617,1,3,766252,0.44289120236838087
1,0.6329063306784342,3,4,963165,0.5604531653392171
46,0.06902954088784963,3,0,833946,0.21851477044392484
37,0.00566581452956727,1,0,538895,0.15083290726478363
21,0.9370910284587948,3,0,272687,0.5525455142293973
26,0.8219266359399297,2,0,278625,0.5149633179699649
46,0.809183171139031,2,2,209264,0.7085915855695156
36,0.8844242755019771,2,4,703359,0.8262121377509886
23,0.7000342727721044,3,1,796362,0.5020171363860522
1,0.10440412974808144,1,4,484755,0.2962020648740407
40,0.39910018807372305,3,2,170658,0.47955009403686155
15,0.7231494864646295,3,0,634140,0.42157474323231475
21,0.2803344607915209,1,2,367531,0.34416723039576047
47,0.6874063641362376,1,3,489715,0.7117031820681188
9,0.02449844826765235,1,3,983727,0.22824922413382617
9,0.3061373408795932,2,4,754669,0.4290686704397966
10,0.5491303362771727,3,4,402138,0.5545651681385864
26,0.6320898295062423,1,1,334484,0.48004491475312117
41,0.5770406644619108,3,1,479056,0.5125203322309554
35,0.6977562760734295,2,3,526941,0.6688781380367147
25,0.00608874823983907,2,0,828042,0.10304437411991954
26,0.10094119997752149,1,2,755920,0.2744705999887608
11,0.8689442522791451,1,1,486354,0.5384721261395725
38,0.6817486440901612,3,1,942997,0.5528743220450807
2,0.1129316426860113,1,0,363456,0.06446582134300566
7,0.8420744373985792,3,0,488026,0.44903721869928964
18,0.2422312178245669,1,4,187566,0.43311560891228346
27,0.4782598841952235,3,2,383473,0.4671299420976117
34,0.1451965128846603,3,0,334750,0.20859825644233015
27,0.7101100564217067,3,1,954619,0.5230550282108534
17,0.6668544210142678,3,1,699830,0.4614272105071339
43,0.21111247116613618,2,3,208237,0.4575562355830681
44,0.8634007668570018,3,0,619904,0.607700383428501
24,0.4013060242197122,1,4,476620,0.536653012109856
25,0.2925150910707418,2,2,397789,0.36625754553537093
7,0.15232958946453545,2,4,187502,0.34416479473226774
6,0.26616801251553746,3,1,586598,0.21708400625776872
24,0.022026921223816998,2,4,449454,0.3470134606119085
33,0.5832574924561156,3,1,956051,0.4836287462280578
49,0.8422307463439479,1,1,919945,0.6771153731719739
29,0.5489804494416418,3,1,633037,0.4504902247208209
43,0.21927396192387572,2,1,786143,0.34163698096193784
22,0.03366917821387272,1,1,684933,0.16483458910693638
26,0.21462807325880284,3,3,313933,0.39131403662940145
28,0.4161214280710923,1,4,153175,0.5600607140355461
21,0.7596114286997965,1,3,248395,0.6438057143498982
49,0.1878428525377741,2,3,150762,0.46992142626888705
7,0.7197914533546861,1,0,688510,0.38789572667734307
17,0.8669334683518837,2,0,527709,0.5014667341759418
20,0.45394684810835706,1,0,289400,0.30697342405417855
41,0.8214319916425933,3,2,355539,0.6947159958212966
49,0.5546573480350956,1,0,112213,0.4733286740175478
20,0.637090837080905,3,4,721655,0.6385454185404524
22,0.5262784603382027,3,3,802290,0.5311392301691014
28,0.46317271675134175,1,4,258785,0.5835863583756709
40,0.23465344177584935,3,0,731445,0.2773267208879247
49,0.30319405946104605,1,2,853696,0.46759702973052303
7,0.289970118943609,1,2,132583,0.29298505947180453
1,0.5632889309538147,3,3,753080,0.46564446547690735
32,0.11995369302388992,3,4,179944,0.42797684651194495
13,0.9167916907023351,2,1,122369,0.5703958453511676
30,0.7206551452831133,3,4,803288,0.7203275726415567
23,0.40144563091319363,2,0,119510,0.29272281545659684
19,0.15862414452637796,3,1,112120,0.215312072263189
32,0.8819921697216359,1,2,724135,0.688996084860818
30,0.8237780901011652,3,3,722863,0.7118890450505826
29,0.7217215527171793,1,3,491413,0.6568607763585896
49,0.27154704741124236,1,2,367439,0.4517735237056212
45,0.40244663743366893,1,0,644748,0.38122331871683446
29,0.10274825245242336,2,2,639251,0.28737412622621167
30,0.18903952472753172,3,0,963548,0.21451976236376585
16,0.7830166373167329,1,1,651616,0.5155083186583664
40,0.7150387188506838,1,2,971061,0.6375193594253419
19,0.5934857629759347,2,0,224034,0.37274288148796736
18,0.8957267259261729,3,1,645893,0.5798633629630864
1,0.5832665178130454,3,2,997333,0.4156332589065227
14,0.4669679999636107,2,3,275885,0.46948399998180534
47,0.3403707463057627,2,2,277443,0.47818537315288134
2,0.9404485057361726,3,4,732529,0.7182242528680862
28,0.0827154615243535,2,2,934030,0.27335773076217673
49,0.9308873720608084,3,4,291848,0.9014436860304043
30,0.8267146599310183,3,1,354289,0.5933573299655092
38,0.1299299245357013,1,2,958690,0.33696496226785067
4,0.5649843576752536,1,1,927401,0.3584921788376268
1,0.8665479817490869,3,1,792272,0.49727399087454344
8,0.5718091636071537,3,0,269446,0.31790458180357684
29,0.9071998215606223,3,1,827662,0.6295999107803111
39,0.9429838168160425,3,1,162784,0.6874919084080212
3,0.4223845221843059,3,2,121274,0.34319226109215295
32,0.3773136614063236,3,2,754282,0.4366568307031618
10,0.9363211539691568,2,3,920848,0.6881605769845784
10,0.6751400611496681,3,0,317220,0.37757003057483407
19,0.11602268134816929,2,1,816358,0.19401134067408465
46,0.042291749222681196,2,0,462578,0.20514587461134062
34,0.5646290509972631,3,4,343768,0.6583145254986316
33,0.9301709654384246,3,1,536572,0.6570854827192123
23,0.8442487024058184,2,0,792494,0.5141243512029092
28,0.6758477464643364,2,3,560258,0.6299238732321683
32,0.13911584889108752,3,3,937742,0.37755792444554376
7,0.2542313837486956,3,1,967190,0.2151156918743478
29,0.8755112265526162,2,4,243435,0.7937556132763081
8,0.18280723665690046,2,3,578365,0.3034036183284502
1,0.27843940825043456,2,3,917060,0.3232197041252173
3,0.12960065119544195,1,4,604136,0.316800325597721
24,0.6761082314144111,2,0,169672,0.43405411570720553
23,0.9439823053632096,1,3,670534,0.7439911526816048
8,0.26896803159538596,3,2,594209,0.286484015797693
47,0.4754066078500737,3,3,713398,0.6057033039250368
37,0.6343397397112043,2,0,585654,0.46516986985560216
3,0.9994662482156307,3,0,364954,0.5117331241078154
33,0.10480806499757211,3,1,815220,0.24440403249878606
28,0.49857079950570915,3,2,308271,0.48128539975285456
47,0.38512011990250006,3,0,695976,0.38056005995125003
8,0.8658201652223552,1,4,951980,0.7049100826111776
34,0.4759677310116559,1,2,817723,0.49398386550582796
35,0.11097752458514809,2,2,373306,0.31548876229257405
32,0.6344241452865836,2,4,974290,0.6852120726432919
24,0.7707806182638798,2,3,697823,0.6613903091319399
14,0.0028812516656145926,3,4,500435,0.2974406258328073
32,0.8589566854206295,3,4,695152,0.7974783427103148
46,0.18602300000566563,1,3,758981,0.45701150000283286
43,0.5520693646533779,1,3,218371,0.6280346823266889
16,0.41579750068745014,2,3,714080,0.45189875034372506
4,0.7196538166105304,1,3,799793,0.5558269083052652
37,0.37116161478574183,1,3,613214,0.5135808073928709
21,0.8697631766817108,1,4,570066,0.7588815883408554
14,0.7304963609587902,1,1,881704,0.4812481804793951
31,0.6477131710629215,1,1,166188,0.5078565855314607
48,0.7962405955628543,2,0,286023,0.5901202977814272
18,0.7540230349283823,2,1,968150,0.5090115174641912
7,0.03593867492155334,1,1,862476,0.10596933746077666
10,0.39473435384482813,2,4,660846,0.47736717692241404
7,0.9308072973164898,3,3,228938,0.6734036486582449
33,0.12572426899222622,1,3,246731,0.3748621344961131
23,0.7370965504320512,3,4,920845,0.7005482752160256
21,0.9745918113353297,2,1,896867,0.6312959056676648
19,0.052198629044971634,2,4,874560,0.3420993145224858
48,0.6821938806266105,3,0,652355,0.5330969403133052
19,0.4681541413010304,2,3,712082,0.4900770706505152
36,0.5791752553747221,1,2,980255,0.553587627687361
29,0.08534133648432485,3,0,955656,0.15867066824216242
18,0.04300695186693948,1,0,566441,0.09350347593346973
2,0.6668666605509217,3,4,625667,0.5814333302754608
1,0.8233094298207179,2,1,464691,0.47565471491035893
47,0.7820153349329673,3,3,732829,0.7590076674664836
5,0.5438057278662374,3,2,520840,0.4119028639331187
20,0.09986682113617817,1,0,584716,0.1299334105680891
11,0.6880444438360138,2,2,843787,0.5080222219180069
42,0.24188888355414595,1,1,738922,0.34894444177707296
2,0.9110687027673836,2,1,877867,0.5235343513836919
3,0.8382653595457049,1,2,419889,0.5511326797728524
23,0.7093829670873909,3,3,728203,0.6266914835436954
12,0.9488459558311304,1,1,614031,0.5824229779155652
20,0.03142182151127293,2,2,505732,0.21571091075563648
5,0.736200425060762,2,0,834782,0.388100212530381
37,0.33024277933640533,3,2,316915,0.4331213896682027
38,0.9060658856863653,2,2,753848,0.7250329428431826
30,0.2666751966619776,1,4,255915,0.4933375983309888
9,0.724856499315017,3,1,236984,0.4584282496575085
34,0.8776470196507814,2,3,776874,0.7548235098253907
44,0.041656818382682426,2,3,318431,0.3768284091913412
35,0.3976475795920361,1,4,812392,0.578823789796018
22,0.7623090320219387,1,3,761809,0.6491545160109693
44,0.4549188895075871,3,2,232797,0.5234594447537936
24,0.2672526297935953,2,4,967838,0.4696263148967976
17,0.21980534882319003,1,0,109304,0.17790267441159502
10,0.1315182669163779,3,1,225555,0.16575913345818896
30,0.8571295598562823,2,1,506879,0.6085647799281411
46,0.575355403251556,2,1,432464,0.531677701625778
23,0.07638494499145598,3,2,623277,0.250192472495728
32,0.3825803235706354,3,0,568224,0.3192901617853177
17,0.3677336508051099,1,4,194488,0.49186682540255494
17,0.18173919070946298,2,4,358490,0.3988695953547315
14,0.4355076254721907,2,1,437735,0.33375381273609533
9,0.33209936539313645,2,0,457188,0.20204968269656823
40,0.34180370549218253,3,0,768036,0.3309018527460913
2,0.7390265577879587,1,0,911624,0.37751327889397934
45,0.2232633855051963,2,3,885890,0.4716316927525982
25,0.6418599588553554,3,3,762806,0.6009299794276777
39,0.5706496238809349,2,1,481448,0.5013248119404674
9,0.5680925123378673,1,0,840957,0.3200462561689336
22,0.6630073461417759,2,0,606289,0.419503673070888
43,0.548382036195654,1,4,712495,0.686191018097827
46,0.8792551148463846,1,4,812992,0.8636275574231923
4,0.6755800919502598,2,1,298017,0.4137900459751299
26,0.5469632513713881,2,0,698029,0.3774816256856941
29,0.8297631202876449,1,1,116365,0.5908815601438224
45,0.6061465649334797,3,4,952224,0.72307328246674
34,0.291144247785179,1,4,820217,0.5215721238925894
23,0.20709491817657122,2,3,871769,0.37554745908828563
37,0.1523277856626788,2,1,771064,0.28416389283133936
11,0.8994552125461016,3,1,937007,0.5537276062730508
6,0.7101354317980658,1,0,260974,0.37906771589903293
18,0.9373784381643208,1,0,332366,0.5406892190821604
21,0.603291805714943,1,3,494411,0.5656459028574715
42,0.47340088149491255,2,2,350319,0.5247004407474563
36,0.059716488970889325,1,2,939949,0.2938582444854446
41,0.6716422815460298,3,2,134012,0.6198211407730149
38,0.5822087597682312,2,1,766775,0.5031043798841156
34,0.9902088935876214,2,1,532750,0.6911044467938107
17,0.23915877778224304,1,4,645974,0.4275793888911215
37,0.5307373552868359,3,1,832558,0.47336867764341795
25,0.6509573351180726,2,1,607730,0.48547866755903635
38,0.6445911747423436,2,1,784103,0.5342955873711719
12,0.5612935429484027,1,3,132161,0.5086467714742013
23,0.7769280103272255,1,1,554529,0.5404640051636127
42,0.20498120952681642,3,0,347066,0.27049060476340825
22,0.7256272002744159,1,0,863977,0.45081360013720795
21,0.6197345714330892,3,4,364546,0.6338672857165445
27,0.8960751117945733,2,3,163190,0.7360375558972866
31,0.8471944390335817,3,0,346256,0.5475972195167909
6,0.31514703913255326,3,3,375419,0.36157351956627665
27,0.2762373249751531,3,3,783542,0.42611866248757657
40,0.9816533238524479,2,4,639203,0.890826661926224
34,0.5272651809152565,1,3,363053,0.5796325904576283
12,0.9064209639144368,2,1,165908,0.5612104819572185
45,0.1638810237804822,1,3,227337,0.4419405118902411
7,0.6428189148001743,3,4,909052,0.5894094574000872
10,0.8098601873605862,3,4,134112,0.6849300936802931
45,0.9473952495864468,3,4,829411,0.8936976247932235
17,0.3373401410170235,3,0,102431,0.23667007050851174
26,0.7249811699240525,3,1,186590,0.5264905849620263
21,0.538813009039619,1,0,948607,0.35340650451980954
28,0.06062892606646819,1,2,741760,0.26231446303323414
46,0.6899997373089434,3,1,394768,0.5889998686544717
2,0.6900965582378434,2,3,307193,0.5330482791189217
43,0.930606804846537,2,4,161264,0.8773034024232685
1,0.4973124461689724,3,2,787318,0.3726562230844862
36,0.23025092071051467,1,1,462355,0.31912546035525735
26,0.04456382344867915,2,0,743790,0.12628191172433959
29,0.4156421866859057,2,4,543148,0.5638210933429528
21,0.3019167000775018,2,0,330395,0.23495835003875093
11,0.7610883060238756,3,1,406369,0.48454415301193776
40,0.3542677648410466,2,1,756763,0.39713388242052333
11,0.9490711963148439,2,2,305463,0.638535598157422
36,0.9623102029877842,2,3,269708,0.8051551014938921
49,0.6209085902177081,2,0,897271,0.506454295108854
39,0.9286602870148829,1,2,859994,0.7403301435074415
40,0.7608543445144956,3,4,278901,0.7804271722572479
35,0.5468596409751262,3,3,240302,0.5934298204875631
34,0.18030793542277812,1,2,676265,0.34615396771138907
47,0.45859794351384,1,0,533448,0.41729897175692
24,0.5608744633626176,3,1,999482,0.43643723168130877
22,0.8639615807350102,2,4,594523,0.759980790367505
5,0.4813333765356649,2,0,325864,0.26066668826783246
33,0.8976746726779566,3,3,649939,0.7608373363389783
36,0.6743489790234689,2,3,722207,0.6611744895117345
47,0.13699906305367138,1,1,402107,0.3164995315268357
20,0.994981369325093,2,1,811232,0.6374906846625465
19,0.5272326607539126,2,4,742064,0.5796163303769564
35,0.3918582964090789,2,4,965630,0.5759291482045394
43,0.6591137644695265,3,1,244811,0.5615568822347633
17,0.10889331398103907,1,1,230697,0.18244665699051954
45,0.6365386467533544,2,3,949726,0.6782693233766772
43,0.49823600049927297,3,1,279428,0.48111800024963647
34,0.40667406999858313,2,2,626077,0.45933703499929157
9,0.9530200211788992,1,0,975729,0.5125100105894496
26,0.5225397167320532,2,1,861262,0.4252698583660266
2,0.21911747946993843,1,4,361413,0.3575587397349692
9,0.45896347937729864,2,2,268678,0.3854817396886493
9,0.9193874045726727,1,4,531856,0.7356937022863363
40,0.17609547133059467,2,2,668423,0.36804773566529736
17,0.2139570386882369,1,1,137067,0.23497851934411845
1,0.013029567757083749,2,0,903789,0.010514783878541874
25,0.01419004939576718,2,4,270923,0.34709502469788356
43,0.8293916269585125,3,2,400406,0.7066958134792564
40,0.7321226068429558,3,3,617961,0.7060613034214779
42,0.35504105645195827,1,1,307925,0.40552052822597917
25,0.6983111572275728,2,0,945075,0.4491555786137864
39,0.3952059263099702,1,1,514750,0.4136029631549851
35,0.9528967959978275,3,3,977702,0.7964483979989138
3,0.9670526814260348,1,0,594649,0.49552634071301743
37,0.3927937758093434,1,3,263944,0.5243968879046716
44,0.854221906340868,3,1,598953,0.663110953170434
44,0.7730890416974662,2,2,693391,0.6825445208487332
30,0.3099999371717893,1,1,972700,0.33499996858589465
38,0.23203982890110597,3,1,710598,0.328019914450553
34,0.45823465039283384,2,1,581947,0.42511732519641693
12,0.7813488406144062,3,4,609085,0.6786744203072032
19,0.9601677847287454,1,3,661700,0.7360838923643727
37,0.7635790688665726,2,3,409878,0.7097895344332863
44,0.85520698501837,2,3,602850,0.783603492509185
49,0.6030643061705165,3,4,449937,0.7375321530852583
17,0.8354078308421259,3,2,825290,0.605703915421063
10,0.7844208580034177,3,1,595054,0.49221042900170886
49,0.3769855419262801,2,2,122228,0.50449277096314
47,0.5519903021207211,2,4,220627,0.7039951510603606
12,0.8047531219896948,1,3,440068,0.6303765609948475
16,0.04605673418995637,2,1,635607,0.14702836709497819
24,0.8080792823558299,1,0,106475,0.500039641177915
19,0.17788812404902343,3,0,852451,0.16494406202451173
8,0.514683617121439,3,2,770088,0.40934180856071944
31,0.8082754395559376,2,3,341382,0.7081377197779688
21,0.25382107815669486,3,0,915977,0.21091053907834745
17,0.245807439306153,3,2,458780,0.3109037196530765
23,0.40276439846225187,2,4,616187,0.533382199231126
37,0.8946427975776345,1,2,853772,0.7153213987888173
16,0.0004427814372078842,2,2,817116,0.18422139071860394
6,0.9013830966419349,1,2,824135,0.5946915483209675
8,0.15380702464160778,2,1,531915,0.1689035123208039
25,0.9900863760674821,2,2,530037,0.715043188033741
18,0.9548469930384681,3,2,392759,0.6694234965192339
25,0.4946751895912833,2,1,900178,0.4073375947956417
12,0.5127202478126281,2,1,579673,0.36436012390631406
15,0.4815493402758543,1,4,778105,0.5407746701379271
26,0.6354436456595226,3,3,363389,0.6017218228297613
41,0.09072170223493103,1,0,217408,0.20936085111746552
45,0.032617948341566505,1,0,736431,0.19630897417078327
26,0.05770292841589886,3,2,389776,0.25285146420794946
47,0.4443653492415144,3,4,899288,0.6501826746207572
32,0.2755479392194834,3,2,287965,0.3857739696097417
10,0.6220395623709938,2,0,332298,0.3510197811854969
16,0.992442289374779,3,1,692337,0.6202211446873895
7,0.3863231730764659,3,3,944614,0.401161586538233
17,0.5738412541045134,3,4,853241,0.5949206270522567
23,0.4156038959073355,1,1,834791,0.35980194795366777
26,0.8472716677218594,1,3,795109,0.7076358338609297
21,0.9022364034622381,2,4,304829,0.775118201731119
22,0.87735561220526,1,4,417798,0.7666778061026299
7,0.9743722386792576,2,0,302646,0.5151861193396288
14,0.027519185140415292,1,1,590783,0.12975959257020764
15,0.839816162145531,3,4,941813,0.7199080810727656
7,0.7517721730390933,1,4,158601,0.6438860865195466
9,0.22869440940036478,2,3,246154,0.33034720470018236
48,0.9563200933875275,1,0,770008,0.6701600466937638
8,0.14817792822994547,3,2,886796,0.22608896411497273
23,0.6795499271339084,2,0,265640,0.4317749635669542
29,0.22489021681591248,3,2,564710,0.3484451084079562
18,0.43138064877407467,3,1,829992,0.34769032438703734
31,0.7191598969445689,2,1,369580,0.5435799484722845
30,0.5633246420330467,3,4,448857,0.6416623210165233
39,0.4275018313281117,3,1,946626,0.4297509156640559
35,0.3263384309319872,1,4,124544,0.5431692154659936
18,0.8396596557087903,3,0,163295,0.49182982785439516
42,0.1438143503148137,3,1,505854,0.29990717515740684
39,0.43010287652980006,3,0,821075,0.37105143826490006
17,0.9037575717751422,3,0,169409,0.5198787858875711
14,0.8458495504599677,2,1,874008,0.5389247752299838
31,0.4009417624730467,1,0,621998,0.32447088123652335
24,0.7631083636013083,3,1,751127,0.5375541818006542
35,0.8231608307088593,3,1,475903,0.6115804153544296
44,0.8888874240036297,2,1,379301,0.6804437120018149
45,0.544505769049228,3,2,276637,0.572252884524614
34,0.2044608860547118,2,0,825356,0.2382304430273559
3,0.25530907650393164,1,3,690176,0.3196545382519658
37,0.2956946740416042,1,1,287167,0.35584733702080207
